"wC"	"wCl"	"wB"	"NewHA"	"Cropkcal"	"Pastkcal"	"EmittedC"	"HabAvgImpac"	"HabStdImpac"	"DelHAvgImpac"	"DelHStdImpac"	"DelQAvgImpac"	"DelQStdImpac"	"ClimRegIndexAvgImpac"	"ClimRegIndexStdImpac"	"Combokcal"	"SimulationFactor"
"0.9"	"0.055"	"0.045"	"110350000"	"5.7311e+14"	"2.7142e+12"	"-1.6817e+10"	"582.78"	"213.96"	"0.37228"	"0.34194"	"-0.9406"	"0.31889"	"0.58552"	"0.18735"	"5.7583e+14"	"AvoidProtAreas"
"0.9"	"0.06"	"0.04"	"110370000"	"5.7319e+14"	"2.7152e+12"	"-1.6823e+10"	"583.27"	"214.89"	"0.37178"	"0.34213"	"-0.94005"	"0.31919"	"0.58514"	"0.1876"	"5.7591e+14"	"AvoidProtAreas"
"0.9"	"0.065"	"0.035"	"110380000"	"5.7321e+14"	"2.7163e+12"	"-1.6827e+10"	"583.82"	"216"	"0.37099"	"0.34255"	"-0.93921"	"0.31968"	"0.58459"	"0.18793"	"5.7593e+14"	"AvoidProtAreas"
"0.9"	"0.07"	"0.03"	"110470000"	"5.7363e+14"	"2.7188e+12"	"-1.6849e+10"	"584.38"	"217.13"	"0.37038"	"0.34272"	"-0.93855"	"0.32"	"0.5841"	"0.18822"	"5.7635e+14"	"AvoidProtAreas"
"0.9"	"0.075"	"0.025"	"110490000"	"5.737e+14"	"2.7203e+12"	"-1.6856e+10"	"585.15"	"218.75"	"0.3697"	"0.34299"	"-0.93776"	"0.32034"	"0.58358"	"0.18849"	"5.7642e+14"	"AvoidProtAreas"
"0.9"	"0.08"	"0.02"	"110550000"	"5.7396e+14"	"2.7233e+12"	"-1.6873e+10"	"585.76"	"219.79"	"0.36893"	"0.34343"	"-0.93692"	"0.32085"	"0.58306"	"0.18879"	"5.7669e+14"	"AvoidProtAreas"
"0.9"	"0.085"	"0.015"	"110540000"	"5.739e+14"	"2.7245e+12"	"-1.6874e+10"	"586.17"	"220.53"	"0.3684"	"0.34359"	"-0.93628"	"0.32119"	"0.58261"	"0.18908"	"5.7662e+14"	"AvoidProtAreas"
"0.9"	"0.09"	"0.01"	"110580000"	"5.7412e+14"	"2.7271e+12"	"-1.6887e+10"	"586.6"	"221.36"	"0.36769"	"0.34383"	"-0.93542"	"0.32165"	"0.58205"	"0.18941"	"5.7685e+14"	"AvoidProtAreas"
"0.9"	"0.095"	"0.005"	"110680000"	"5.7465e+14"	"2.7306e+12"	"-1.6915e+10"	"587.17"	"222.37"	"0.36702"	"0.34401"	"-0.9346"	"0.32203"	"0.58148"	"0.18971"	"5.7738e+14"	"AvoidProtAreas"
"0.9"	"0.1"	"0"	"110710000"	"5.7476e+14"	"2.7323e+12"	"-1.6926e+10"	"587.72"	"223.25"	"0.36636"	"0.34426"	"-0.93383"	"0.32241"	"0.58098"	"0.18998"	"5.7749e+14"	"AvoidProtAreas"
"0"	"0.15"	"0.85"	"108950000"	"5.762e+14"	"2.886e+12"	"-2.2457e+10"	"509.97"	"84.095"	"0.2709"	"0.29266"	"-0.82417"	"0.32877"	"0.48227"	"0.20152"	"5.7908e+14"	"AvoidProtAreas"
"0.05"	"0.855"	"0.095"	"111750000"	"6.0515e+14"	"3.3591e+12"	"-3.0334e+10"	"723.02"	"240.88"	"0.075979"	"0.21588"	"-0.49451"	"0.16754"	"0.27764"	"0.095624"	"6.0851e+14"	"AvoidProtAreas"
"0.95"	"0"	"0.05"	"110030000"	"5.7133e+14"	"2.6977e+12"	"-1.6731e+10"	"580.88"	"210.35"	"0.37772"	"0.34084"	"-0.94731"	"0.3155"	"0.59034"	"0.1844"	"5.7403e+14"	"AvoidProtAreas"
"0.95"	"0.0025"	"0.0475"	"110040000"	"5.7136e+14"	"2.6981e+12"	"-1.6734e+10"	"581.13"	"210.85"	"0.37739"	"0.34099"	"-0.94698"	"0.31568"	"0.59011"	"0.18454"	"5.7406e+14"	"AvoidProtAreas"
"0.95"	"0.005"	"0.045"	"110120000"	"5.7178e+14"	"2.7008e+12"	"-1.6754e+10"	"581.38"	"211.29"	"0.37699"	"0.34109"	"-0.94649"	"0.31593"	"0.58976"	"0.18475"	"5.7448e+14"	"AvoidProtAreas"
"0.95"	"0.0075"	"0.0425"	"110100000"	"5.7168e+14"	"2.7005e+12"	"-1.6749e+10"	"581.54"	"211.63"	"0.3767"	"0.34133"	"-0.94619"	"0.3161"	"0.5896"	"0.18483"	"5.7438e+14"	"AvoidProtAreas"
"0.95"	"0.01"	"0.04"	"110150000"	"5.7189e+14"	"2.702e+12"	"-1.6759e+10"	"581.76"	"212.09"	"0.37638"	"0.34153"	"-0.94589"	"0.31623"	"0.58941"	"0.18492"	"5.7459e+14"	"AvoidProtAreas"
"0.95"	"0.0125"	"0.0375"	"110150000"	"5.719e+14"	"2.7023e+12"	"-1.6759e+10"	"581.89"	"212.36"	"0.37622"	"0.34156"	"-0.94568"	"0.31632"	"0.58926"	"0.185"	"5.746e+14"	"AvoidProtAreas"
"0.95"	"0.015"	"0.035"	"110190000"	"5.721e+14"	"2.7039e+12"	"-1.6769e+10"	"582.15"	"212.85"	"0.37592"	"0.34162"	"-0.94531"	"0.31653"	"0.589"	"0.18517"	"5.7481e+14"	"AvoidProtAreas"
"0.95"	"0.0175"	"0.0325"	"110260000"	"5.7246e+14"	"2.706e+12"	"-1.6786e+10"	"582.45"	"213.41"	"0.37562"	"0.34177"	"-0.94497"	"0.31669"	"0.58879"	"0.18528"	"5.7516e+14"	"AvoidProtAreas"
"0.95"	"0.02"	"0.03"	"110290000"	"5.7266e+14"	"2.7073e+12"	"-1.6794e+10"	"582.85"	"214.27"	"0.37519"	"0.34192"	"-0.94449"	"0.3169"	"0.58845"	"0.18547"	"5.7537e+14"	"AvoidProtAreas"
"0.95"	"0.0225"	"0.0275"	"110340000"	"5.729e+14"	"2.7089e+12"	"-1.6806e+10"	"583.2"	"214.97"	"0.3749"	"0.34203"	"-0.94417"	"0.31707"	"0.58823"	"0.1856"	"5.7561e+14"	"AvoidProtAreas"
"0.05"	"0.9025"	"0.0475"	"111730000"	"6.0548e+14"	"3.3592e+12"	"-3.0326e+10"	"728.78"	"246.57"	"0.073654"	"0.21918"	"-0.49273"	"0.16659"	"0.27749"	"0.095252"	"6.0884e+14"	"AvoidProtAreas"
"0.95"	"0.025"	"0.025"	"110360000"	"5.7302e+14"	"2.7103e+12"	"-1.6812e+10"	"583.47"	"215.49"	"0.37463"	"0.34209"	"-0.94381"	"0.31729"	"0.58797"	"0.1858"	"5.7573e+14"	"AvoidProtAreas"
"0.95"	"0.0275"	"0.0225"	"110410000"	"5.733e+14"	"2.7122e+12"	"-1.6824e+10"	"583.77"	"215.95"	"0.37429"	"0.34218"	"-0.94337"	"0.31747"	"0.58767"	"0.18598"	"5.7601e+14"	"AvoidProtAreas"
"0.95"	"0.03"	"0.02"	"110430000"	"5.7334e+14"	"2.7128e+12"	"-1.6828e+10"	"583.88"	"216.2"	"0.37408"	"0.34225"	"-0.94316"	"0.31761"	"0.58751"	"0.18607"	"5.7606e+14"	"AvoidProtAreas"
"0.95"	"0.0325"	"0.0175"	"110460000"	"5.7348e+14"	"2.7139e+12"	"-1.6836e+10"	"584.19"	"216.69"	"0.37373"	"0.34233"	"-0.94272"	"0.31779"	"0.58721"	"0.18623"	"5.7619e+14"	"AvoidProtAreas"
"0.95"	"0.035"	"0.015"	"110470000"	"5.7353e+14"	"2.7148e+12"	"-1.6839e+10"	"584.44"	"217.14"	"0.37337"	"0.34243"	"-0.94229"	"0.318"	"0.58691"	"0.18641"	"5.7625e+14"	"AvoidProtAreas"
"0.95"	"0.0375"	"0.0125"	"110500000"	"5.7368e+14"	"2.716e+12"	"-1.6847e+10"	"584.82"	"217.93"	"0.37295"	"0.34263"	"-0.94187"	"0.31822"	"0.58663"	"0.18656"	"5.764e+14"	"AvoidProtAreas"
"0.95"	"0.04"	"0.01"	"110580000"	"5.7407e+14"	"2.7183e+12"	"-1.6867e+10"	"585.24"	"218.65"	"0.37251"	"0.34281"	"-0.94143"	"0.31843"	"0.58632"	"0.18674"	"5.7679e+14"	"AvoidProtAreas"
"0.95"	"0.0425"	"0.0075"	"110600000"	"5.7418e+14"	"2.7191e+12"	"-1.6872e+10"	"585.52"	"219.22"	"0.37231"	"0.34286"	"-0.94117"	"0.31858"	"0.58613"	"0.18687"	"5.769e+14"	"AvoidProtAreas"
"0.95"	"0.045"	"0.005"	"110620000"	"5.7428e+14"	"2.7199e+12"	"-1.6878e+10"	"585.71"	"219.52"	"0.37206"	"0.3429"	"-0.94083"	"0.31876"	"0.58589"	"0.18701"	"5.77e+14"	"AvoidProtAreas"
"0.95"	"0.0475"	"0.0025"	"110620000"	"5.7431e+14"	"2.7205e+12"	"-1.688e+10"	"585.92"	"219.86"	"0.37175"	"0.34306"	"-0.94047"	"0.31899"	"0.58566"	"0.18718"	"5.7703e+14"	"AvoidProtAreas"
"0.05"	"0.95"	"0"	"111990000"	"6.0684e+14"	"3.3666e+12"	"-3.0408e+10"	"732.05"	"248.47"	"0.072053"	"0.22273"	"-0.49186"	"0.16626"	"0.27784"	"0.095419"	"6.1021e+14"	"AvoidProtAreas"
"0.95"	"0.05"	"0"	"110660000"	"5.7451e+14"	"2.722e+12"	"-1.689e+10"	"586.14"	"220.29"	"0.3715"	"0.34313"	"-0.94014"	"0.31919"	"0.58544"	"0.1873"	"5.7723e+14"	"AvoidProtAreas"
"1"	"0"	"0"	"110430000"	"5.7318e+14"	"2.7094e+12"	"-1.6827e+10"	"584.58"	"217.38"	"0.37605"	"0.34238"	"-0.94585"	"0.31628"	"0.58959"	"0.1847"	"5.7589e+14"	"AvoidProtAreas"
"0.1"	"0"	"0.9"	"108810000"	"5.6808e+14"	"2.6755e+12"	"-1.8593e+10"	"509.26"	"70.793"	"0.40303"	"0.29984"	"-0.97238"	"0.29341"	"0.59716"	"0.18145"	"5.7075e+14"	"AvoidProtAreas"
"0.1"	"0.045"	"0.855"	"111070000"	"5.8131e+14"	"2.7645e+12"	"-1.9281e+10"	"510.85"	"72.14"	"0.38819"	"0.30298"	"-0.95198"	"0.30446"	"0.5828"	"0.18979"	"5.8407e+14"	"AvoidProtAreas"
"0.1"	"0.09"	"0.81"	"110170000"	"5.7735e+14"	"2.7736e+12"	"-1.9335e+10"	"511.36"	"74.439"	"0.36951"	"0.30739"	"-0.92945"	"0.31645"	"0.56627"	"0.19866"	"5.8013e+14"	"AvoidProtAreas"
"0.1"	"0.135"	"0.765"	"110080000"	"5.7811e+14"	"2.818e+12"	"-1.9868e+10"	"513.4"	"79.455"	"0.34472"	"0.31258"	"-0.90031"	"0.32906"	"0.54479"	"0.20806"	"5.8093e+14"	"AvoidProtAreas"
"0.1"	"0.18"	"0.72"	"109820000"	"5.7886e+14"	"2.8831e+12"	"-2.0777e+10"	"518.97"	"89.816"	"0.30566"	"0.31188"	"-0.85568"	"0.33897"	"0.51105"	"0.21356"	"5.8174e+14"	"AvoidProtAreas"
"0.1"	"0.225"	"0.675"	"110260000"	"5.8376e+14"	"2.9823e+12"	"-2.2207e+10"	"531.65"	"106.52"	"0.24887"	"0.29877"	"-0.78752"	"0.33728"	"0.46085"	"0.20668"	"5.8674e+14"	"AvoidProtAreas"
"0.1"	"0.27"	"0.63"	"109520000"	"5.8135e+14"	"3.0222e+12"	"-2.3053e+10"	"545.98"	"122.33"	"0.19863"	"0.28263"	"-0.72506"	"0.32892"	"0.41626"	"0.19417"	"5.8437e+14"	"AvoidProtAreas"
"0"	"0.2"	"0.8"	"108060000"	"5.738e+14"	"2.9488e+12"	"-2.3363e+10"	"525.86"	"101.55"	"0.21203"	"0.27611"	"-0.74958"	"0.3225"	"0.4287"	"0.19071"	"5.7675e+14"	"AvoidProtAreas"
"0.1"	"0.315"	"0.585"	"109300000"	"5.813e+14"	"3.0588e+12"	"-2.3614e+10"	"561.04"	"137.51"	"0.16631"	"0.26928"	"-0.68004"	"0.32038"	"0.38555"	"0.18359"	"5.8436e+14"	"AvoidProtAreas"
"0.1"	"0.36"	"0.54"	"108470000"	"5.7841e+14"	"3.0754e+12"	"-2.3956e+10"	"575.95"	"153.12"	"0.14609"	"0.2617"	"-0.64577"	"0.31249"	"0.36405"	"0.17668"	"5.8149e+14"	"AvoidProtAreas"
"0.1"	"0.405"	"0.495"	"110490000"	"5.9048e+14"	"3.16e+12"	"-2.4903e+10"	"589.46"	"164.87"	"0.13645"	"0.25651"	"-0.62438"	"0.305"	"0.35139"	"0.17178"	"5.9364e+14"	"AvoidProtAreas"
"0.1"	"0.45"	"0.45"	"111590000"	"5.975e+14"	"3.2145e+12"	"-2.573e+10"	"601.94"	"173.22"	"0.12826"	"0.25092"	"-0.60653"	"0.29515"	"0.34068"	"0.16567"	"6.0072e+14"	"AvoidProtAreas"
"0.1"	"0.495"	"0.405"	"111510000"	"5.987e+14"	"3.2392e+12"	"-2.6581e+10"	"619.2"	"181.87"	"0.12011"	"0.23786"	"-0.5862"	"0.27847"	"0.3276"	"0.15508"	"6.0194e+14"	"AvoidProtAreas"
"0.1"	"0.54"	"0.36"	"111500000"	"5.9994e+14"	"3.2622e+12"	"-2.7337e+10"	"636.72"	"189.91"	"0.11288"	"0.22699"	"-0.56783"	"0.26074"	"0.31617"	"0.14429"	"6.032e+14"	"AvoidProtAreas"
"0.1"	"0.585"	"0.315"	"108080000"	"5.827e+14"	"3.195e+12"	"-2.7492e+10"	"660.51"	"199.13"	"0.092744"	"0.22234"	"-0.53208"	"0.22877"	"0.29604"	"0.12582"	"5.8589e+14"	"AvoidProtAreas"
"0.1"	"0.63"	"0.27"	"108500000"	"5.8548e+14"	"3.2194e+12"	"-2.8105e+10"	"677.55"	"209.07"	"0.085101"	"0.22032"	"-0.51739"	"0.21019"	"0.28823"	"0.11567"	"5.887e+14"	"AvoidProtAreas"
"0.1"	"0.675"	"0.225"	"109110000"	"5.8944e+14"	"3.2524e+12"	"-2.8687e+10"	"692.52"	"218.96"	"0.077822"	"0.22178"	"-0.50619"	"0.19393"	"0.28308"	"0.10771"	"5.9269e+14"	"AvoidProtAreas"
"0.1"	"0.72"	"0.18"	"110030000"	"5.9483e+14"	"3.2935e+12"	"-2.9275e+10"	"706.55"	"227.79"	"0.074984"	"0.2217"	"-0.49906"	"0.18061"	"0.2801"	"0.10179"	"5.9812e+14"	"AvoidProtAreas"
"0"	"0.25"	"0.75"	"110350000"	"5.8866e+14"	"3.0755e+12"	"-2.4982e+10"	"545.67"	"115.79"	"0.1755"	"0.26099"	"-0.69098"	"0.3059"	"0.39031"	"0.17638"	"5.9173e+14"	"AvoidProtAreas"
"0.1"	"0.765"	"0.135"	"110600000"	"5.9807e+14"	"3.3206e+12"	"-2.9604e+10"	"716.96"	"237.08"	"0.07291"	"0.22261"	"-0.49506"	"0.17302"	"0.27877"	"0.098723"	"6.0139e+14"	"AvoidProtAreas"
"0.1"	"0.81"	"0.09"	"111090000"	"6.0066e+14"	"3.3346e+12"	"-2.9832e+10"	"723.83"	"244.76"	"0.068754"	"0.22766"	"-0.49243"	"0.16928"	"0.27874"	"0.097658"	"6.0399e+14"	"AvoidProtAreas"
"0.1"	"0.855"	"0.045"	"111260000"	"6.0161e+14"	"3.34e+12"	"-2.9951e+10"	"727.69"	"248.16"	"0.065718"	"0.23198"	"-0.49025"	"0.16687"	"0.27863"	"0.097067"	"6.0495e+14"	"AvoidProtAreas"
"0.1"	"0.9"	"0"	"111370000"	"6.0255e+14"	"3.3444e+12"	"-3.0068e+10"	"731.53"	"249.97"	"0.06584"	"0.23291"	"-0.48944"	"0.16567"	"0.27853"	"0.096619"	"6.0589e+14"	"AvoidProtAreas"
"0.15"	"0"	"0.85"	"108820000"	"5.6781e+14"	"2.6668e+12"	"-1.8176e+10"	"514.13"	"76.558"	"0.40364"	"0.30241"	"-0.97242"	"0.29268"	"0.59842"	"0.17988"	"5.7048e+14"	"AvoidProtAreas"
"0.15"	"0.0425"	"0.8075"	"110470000"	"5.7762e+14"	"2.7349e+12"	"-1.8667e+10"	"515.58"	"78.578"	"0.39045"	"0.30569"	"-0.95477"	"0.30306"	"0.58607"	"0.18745"	"5.8035e+14"	"AvoidProtAreas"
"0.15"	"0.085"	"0.765"	"109190000"	"5.7155e+14"	"2.7324e+12"	"-1.8508e+10"	"516.12"	"81.256"	"0.37463"	"0.31044"	"-0.93563"	"0.31463"	"0.57235"	"0.1957"	"5.7428e+14"	"AvoidProtAreas"
"0.15"	"0.1275"	"0.7225"	"111020000"	"5.8262e+14"	"2.8162e+12"	"-1.927e+10"	"519.46"	"86.224"	"0.35821"	"0.31304"	"-0.91444"	"0.32371"	"0.55704"	"0.20288"	"5.8544e+14"	"AvoidProtAreas"
"0.15"	"0.17"	"0.68"	"110470000"	"5.8065e+14"	"2.8496e+12"	"-1.9698e+10"	"522.68"	"93.387"	"0.33523"	"0.31677"	"-0.8874"	"0.33549"	"0.5369"	"0.21168"	"5.835e+14"	"AvoidProtAreas"
"0.15"	"0.2125"	"0.6375"	"108820000"	"5.7343e+14"	"2.8736e+12"	"-2.0261e+10"	"529.76"	"106.21"	"0.29675"	"0.31607"	"-0.84155"	"0.34483"	"0.50306"	"0.21671"	"5.7631e+14"	"AvoidProtAreas"
"0"	"0.3"	"0.7"	"108160000"	"5.7848e+14"	"3.0566e+12"	"-2.51e+10"	"558.17"	"126.14"	"0.15184"	"0.25445"	"-0.65118"	"0.29604"	"0.36541"	"0.16901"	"5.8154e+14"	"AvoidProtAreas"
"0.15"	"0.255"	"0.595"	"110810000"	"5.8636e+14"	"3.0067e+12"	"-2.1912e+10"	"544.39"	"124.25"	"0.24813"	"0.30305"	"-0.7808"	"0.3413"	"0.45892"	"0.20949"	"5.8936e+14"	"AvoidProtAreas"
"0.15"	"0.2975"	"0.5525"	"109950000"	"5.8305e+14"	"3.0418e+12"	"-2.2621e+10"	"559.06"	"141.67"	"0.20174"	"0.2892"	"-0.72306"	"0.33525"	"0.41795"	"0.19914"	"5.8609e+14"	"AvoidProtAreas"
"0.15"	"0.34"	"0.51"	"109110000"	"5.7956e+14"	"3.0595e+12"	"-2.3005e+10"	"572.69"	"155.92"	"0.16628"	"0.27686"	"-0.67713"	"0.32754"	"0.38629"	"0.18866"	"5.8262e+14"	"AvoidProtAreas"
"0.15"	"0.3825"	"0.4675"	"1.09e+08"	"5.8005e+14"	"3.0859e+12"	"-2.3445e+10"	"584.41"	"167.3"	"0.14831"	"0.27012"	"-0.65068"	"0.32143"	"0.36903"	"0.18236"	"5.8313e+14"	"AvoidProtAreas"
"0.15"	"0.425"	"0.425"	"110900000"	"5.9131e+14"	"3.1628e+12"	"-2.4378e+10"	"595.87"	"177.08"	"0.13767"	"0.26539"	"-0.63141"	"0.31333"	"0.35726"	"0.17658"	"5.9447e+14"	"AvoidProtAreas"
"0.15"	"0.4675"	"0.3825"	"108820000"	"5.8069e+14"	"3.1239e+12"	"-2.4247e+10"	"604.76"	"185.45"	"0.12658"	"0.26116"	"-0.61213"	"0.30595"	"0.34533"	"0.17176"	"5.8381e+14"	"AvoidProtAreas"
"0.15"	"0.51"	"0.34"	"109470000"	"5.8558e+14"	"3.1659e+12"	"-2.5063e+10"	"619.21"	"194.71"	"0.12094"	"0.24804"	"-0.59639"	"0.29407"	"0.33438"	"0.16416"	"5.8874e+14"	"AvoidProtAreas"
"0.15"	"0.5525"	"0.2975"	"109550000"	"5.8743e+14"	"3.1932e+12"	"-2.5924e+10"	"636.43"	"203.97"	"0.11225"	"0.23727"	"-0.57716"	"0.27699"	"0.32224"	"0.15352"	"5.9062e+14"	"AvoidProtAreas"
"0.15"	"0.595"	"0.255"	"110220000"	"5.9207e+14"	"3.2272e+12"	"-2.6837e+10"	"654.48"	"214.09"	"0.1014"	"0.23427"	"-0.55916"	"0.25886"	"0.31206"	"0.14264"	"5.953e+14"	"AvoidProtAreas"
"0.15"	"0.6375"	"0.2125"	"110740000"	"5.9547e+14"	"3.2572e+12"	"-2.762e+10"	"672.43"	"223.59"	"0.090771"	"0.23209"	"-0.5421"	"0.24043"	"0.30278"	"0.13173"	"5.9872e+14"	"AvoidProtAreas"
"0"	"0.35"	"0.65"	"110840000"	"5.9492e+14"	"3.1683e+12"	"-2.6425e+10"	"574.65"	"136.36"	"0.14021"	"0.24977"	"-0.62258"	"0.28491"	"0.34944"	"0.16263"	"5.9809e+14"	"AvoidProtAreas"
"0.15"	"0.68"	"0.17"	"111600000"	"6.0048e+14"	"3.2946e+12"	"-2.827e+10"	"687.02"	"232.58"	"0.082488"	"0.23289"	"-0.53051"	"0.22623"	"0.29728"	"0.12391"	"6.0377e+14"	"AvoidProtAreas"
"0.15"	"0.7225"	"0.1275"	"108740000"	"5.858e+14"	"3.2429e+12"	"-2.8245e+10"	"707.27"	"240.15"	"0.070415"	"0.22913"	"-0.50549"	"0.19824"	"0.28405"	"0.10955"	"5.8904e+14"	"AvoidProtAreas"
"0.15"	"0.765"	"0.085"	"109390000"	"5.8968e+14"	"3.2707e+12"	"-2.8672e+10"	"718.03"	"247.44"	"0.065664"	"0.23261"	"-0.4984"	"0.18726"	"0.28168"	"0.10487"	"5.9295e+14"	"AvoidProtAreas"
"0.15"	"0.8075"	"0.0425"	"110010000"	"5.9354e+14"	"3.2923e+12"	"-2.9074e+10"	"724.84"	"251.18"	"0.063156"	"0.23471"	"-0.49418"	"0.17942"	"0.28042"	"0.1018"	"5.9684e+14"	"AvoidProtAreas"
"0.15"	"0.85"	"0"	"110370000"	"5.9578e+14"	"3.3045e+12"	"-2.9316e+10"	"728.44"	"252.07"	"0.061981"	"0.23644"	"-0.49158"	"0.17457"	"0.27971"	"0.1001"	"5.9908e+14"	"AvoidProtAreas"
"0.2"	"0"	"0.8"	"109240000"	"5.6988e+14"	"2.6707e+12"	"-1.7902e+10"	"519.68"	"83.909"	"0.40311"	"0.30624"	"-0.97179"	"0.29336"	"0.59934"	"0.17871"	"5.7255e+14"	"AvoidProtAreas"
"0.2"	"0.04"	"0.76"	"110700000"	"5.7873e+14"	"2.7325e+12"	"-1.834e+10"	"521.19"	"86.54"	"0.39164"	"0.30916"	"-0.9558"	"0.30296"	"0.5882"	"0.18624"	"5.8146e+14"	"AvoidProtAreas"
"0.2"	"0.08"	"0.72"	"109090000"	"5.7069e+14"	"2.7153e+12"	"-1.8071e+10"	"521.65"	"90.108"	"0.37868"	"0.31312"	"-0.93988"	"0.31289"	"0.57687"	"0.19337"	"5.7341e+14"	"AvoidProtAreas"
"0.2"	"0.12"	"0.68"	"110430000"	"5.7879e+14"	"2.7784e+12"	"-1.8602e+10"	"524.47"	"95.464"	"0.36596"	"0.31525"	"-0.92294"	"0.32079"	"0.56483"	"0.19945"	"5.8156e+14"	"AvoidProtAreas"
"0.2"	"0.16"	"0.64"	"109470000"	"5.7416e+14"	"2.7851e+12"	"-1.8657e+10"	"527.02"	"102.82"	"0.35019"	"0.31865"	"-0.90418"	"0.33063"	"0.55109"	"0.2066"	"5.7695e+14"	"AvoidProtAreas"
"0"	"0.4"	"0.6"	"110760000"	"5.976e+14"	"3.2225e+12"	"-2.7659e+10"	"600.02"	"144.78"	"0.12343"	"0.2378"	"-0.58438"	"0.26109"	"0.32721"	"0.14803"	"6.0082e+14"	"AvoidProtAreas"
"0.2"	"0.2"	"0.6"	"109500000"	"5.7542e+14"	"2.8378e+12"	"-1.9232e+10"	"532.12"	"112.32"	"0.32701"	"0.32176"	"-0.87596"	"0.34217"	"0.53042"	"0.21507"	"5.7826e+14"	"AvoidProtAreas"
"0.2"	"0.24"	"0.56"	"109580000"	"5.7736e+14"	"2.9098e+12"	"-2.0111e+10"	"541.95"	"126.35"	"0.29282"	"0.32107"	"-0.83313"	"0.3507"	"0.49939"	"0.22032"	"5.8027e+14"	"AvoidProtAreas"
"0.2"	"0.28"	"0.52"	"110120000"	"5.8213e+14"	"2.993e+12"	"-2.1278e+10"	"554.51"	"140.82"	"0.24918"	"0.31022"	"-0.77946"	"0.34685"	"0.46045"	"0.21358"	"5.8512e+14"	"AvoidProtAreas"
"0.2"	"0.32"	"0.48"	"107940000"	"5.7134e+14"	"2.9848e+12"	"-2.1606e+10"	"566.87"	"155.69"	"0.20455"	"0.29773"	"-0.72618"	"0.34106"	"0.42234"	"0.20359"	"5.7432e+14"	"AvoidProtAreas"
"0.2"	"0.36"	"0.44"	"109290000"	"5.7997e+14"	"3.0647e+12"	"-2.2616e+10"	"581.07"	"168.03"	"0.172"	"0.28497"	"-0.68323"	"0.33254"	"0.39253"	"0.19333"	"5.8304e+14"	"AvoidProtAreas"
"0.2"	"0.4"	"0.4"	"109320000"	"5.8071e+14"	"3.0869e+12"	"-2.2988e+10"	"590.92"	"178.76"	"0.15327"	"0.27834"	"-0.65855"	"0.32735"	"0.37575"	"0.18739"	"5.8379e+14"	"AvoidProtAreas"
"0.2"	"0.44"	"0.36"	"108400000"	"5.7633e+14"	"3.0823e+12"	"-2.3172e+10"	"599.21"	"187.55"	"0.13941"	"0.27294"	"-0.63931"	"0.3214"	"0.36291"	"0.18192"	"5.7941e+14"	"AvoidProtAreas"
"0.2"	"0.48"	"0.32"	"110090000"	"5.8589e+14"	"3.1471e+12"	"-2.3949e+10"	"610.25"	"198.92"	"0.13032"	"0.26918"	"-0.62451"	"0.31439"	"0.3537"	"0.17687"	"5.8903e+14"	"AvoidProtAreas"
"0.2"	"0.52"	"0.28"	"111400000"	"5.9341e+14"	"3.199e+12"	"-2.4634e+10"	"621.2"	"208.12"	"0.12365"	"0.26454"	"-0.61173"	"0.3064"	"0.34577"	"0.17179"	"5.9661e+14"	"AvoidProtAreas"
"0.2"	"0.56"	"0.24"	"108360000"	"5.7871e+14"	"3.1368e+12"	"-2.4549e+10"	"634.96"	"217.01"	"0.1149"	"0.25051"	"-0.59233"	"0.29483"	"0.3324"	"0.16415"	"5.8185e+14"	"AvoidProtAreas"
